operator	base	base_kind	offset	width	access	indexed	depth
faithselect	0x005aa12c	static	0x48c8	4	write	scalar	1
faithselect	0x005aa12c	static	0x48cc	4	write	scalar	1
faithselect	0x005aa12c	static	0x48d0	4	write	scalar	1
faithselect	0x005aa12c	static	0x48f4	4	write	scalar	2
faithselect	0x005aa12c	static	0x4900	4	write	scalar	2
faithselect	0x005aa12c	static	0x4d4c	0	read	scalar	0
faithselect	0x005aa12c	static	0x4d4c	4	read	scalar	1
faithselect	0x005aa12c	static	0x4d4c	4	write	scalar	1
faithselect	0x005aa12c	static	0x4d50	4	read	scalar	2
faithselect	0x005aa12c	static	0x4d50	4	write	scalar	2
faithselect	0x005aa12c	static	0x4d60	0	read	scalar	0
faithselect	0x005aa12c	static	0x4d60	4	read	scalar	1
faithselect	0x005aa12c	static	0x4d60	4	write	scalar	1
faithselect	0x005aa12c	static	0x4d64	4	read	scalar	2
faithselect	0x005aa12c	static	0x4d64	4	write	scalar	2
faithselect	0x005aa12c	static	0x4d74	0	read	scalar	0
faithselect	0x005aa12c	static	0x4d74	4	read	scalar	1
faithselect	0x005aa12c	static	0x4d74	4	write	scalar	1
faithselect	0x005aa12c	static	0x4d78	4	read	scalar	2
faithselect	0x005aa12c	static	0x4d78	4	write	scalar	2
faithselect	0x005aa12c	static	0x4d84	0	read	scalar	0
faithselect	0x005aa12c	static	0x4d84	4	read	scalar	1
faithselect	0x005aa12c	static	0x4d84	4	write	scalar	1
faithselect	0x005aa12c	static	0x4d88	4	read	scalar	2
faithselect	0x005aa12c	static	0x4d88	4	write	scalar	2
faithselect	0x005aa12c	static	0x4d94	0	read	scalar	0
faithselect	0x005aa12c	static	0x4d94	4	read	scalar	1
faithselect	0x005aa12c	static	0x4d94	4	write	scalar	1
faithselect	0x005aa12c	static	0x4d98	4	read	scalar	2
faithselect	0x005aa12c	static	0x4d98	4	write	scalar	2
faithselect	0x005aa12c	static	0x4da4	0	read	scalar	0
faithselect	0x005aa12c	static	0x4da4	4	read	scalar	1
faithselect	0x005aa12c	static	0x4da4	4	write	scalar	1
faithselect	0x005aa12c	static	0x4da8	4	read	scalar	2
faithselect	0x005aa12c	static	0x4da8	4	write	scalar	2
faithselect	0x005aa12c	static	0x4dd8	0	read	scalar	0
faithselect	0x005aa12c	static	0x4dd8	4	read	scalar	2
faithselect	0x005aa12c	static	0x4dd8	4	write	scalar	1
faithselect	0x005aa12c	static	0x4ddc	4	write	scalar	1
faithselect	0x005aa12c	static	0x4de0	4	write	scalar	1
faithselect	0x005aa12c	static	0x4de4	4	write	scalar	1
faithselect	0x005aa12c	static	0x4de8	0	read	scalar	2
faithselect	0x005aa12c	static	0x4f84	4	read	scalar	2
faithselect	0x005aa12c	static	0x4f84	4	write	scalar	2
faithselect	0x005aa12c	static	0x4f90	4	write	scalar	1
faithselect	0x005aa12c	static	0x4f94	0	read	scalar	1
faithselect	0x005ae958	static	0x8	4	read	scalar	2
faithselect	0x005ae958	static	0x54	4	read	scalar	2
faithselect	0x005ae958	static	0x64	4	read	scalar	1
faithselect	0x005ae958	static	0x68	4	read	scalar	1
faithselect	0x005ae958	static	0xd8	0	read	scalar	2
faithselectcleanup	0x005876d0	static	0x0	4	read	scalar	1
faithselectcleanup	0x005876d0	static	0x48	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x50	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xa4	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xb8	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xbc	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xc8	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xcc	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0xe0	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x124	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x128	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x134	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x138	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x14c	4	write	scalar	1
faithselectcleanup	0x005876d0	static	0x160	4	write	scalar	1
faithselectcleanup	0x005aa12c	static	0xbc	4	read	scalar	0
faithselectcleanup	0x005aa12c	static	0xc0	4	read	scalar	0
faithselectcleanup	0x005aa12c	static	0x654	4	read	scalar	1
faithselectcleanup	0x005aa12c	static	0x654	4	write	scalar	1
faithselectcleanup	0x005aa12c	static	0x482c	0	read	scalar	1
faithselectcleanup	0x005aa12c	static	0x4830	4	write	scalar	1
faithselectcleanup	0x005aa12c	static	0x4888	4	read	scalar	1
faithselectcleanup	0x005aa12c	static	0x488c	4	read	scalar	1
fastestarmy	0x005ae958	static	0x34	4	read	scalar	1
fastestarmy	0x005ae958	static	0x40	4	read	scalar	1
filldoodad	0x005a7b50	static	0x0	4	read	scalar	2
filldoodad	0x005a7b50	static	0x4	4	read	scalar	2
find_empty_x_y	0x005ae958	static	0x14	4	read	scalar	2
find_empty_x_y	0x005ae958	static	0x64	4	read	scalar	1
find_empty_x_y	0x005ae958	static	0x68	4	read	scalar	1
find_empty_x_y	0x005ae958	static	0x6c	4	read	scalar	1
find_empty_x_y	0x005ae958	static	0x70	4	read	scalar	1
findarmy	0x005ae958	static	0x34	4	read	scalar	1
findarmy	0x005ae958	static	0x40	4	read	scalar	1
findarmywithchampiontype	0x005ae974	static	0x8	4	read	scalar	1
findarmywithchampiontype	0x005ae974	static	0x18	4	read	scalar	1
findarmywithchampiontype	0x005ae974	static	0x24	4	read	scalar	1
findemptyconnectedlocation	0x005ae958	static	0x14	4	read	scalar	2
findemptyconnectedlocation	0x005ae958	static	0x64	4	read	scalar	1
findemptyconnectedlocation	0x005ae958	static	0x68	4	read	scalar	1
findemptyconnectedlocation	0x005ae958	static	0x6c	4	read	scalar	2
findemptyconnectedlocation	0x005ae958	static	0x70	4	read	scalar	2
findemptylocation	0x005ae958	static	0x14	4	read	scalar	2
findemptylocation	0x005ae958	static	0x64	4	read	scalar	1
findemptylocation	0x005ae958	static	0x68	4	read	scalar	1
findemptylocation	0x005ae958	static	0x6c	4	read	scalar	2
findemptylocation	0x005ae958	static	0x70	4	read	scalar	2
findeventalarm	0x005aeea0	static	0x0	4	read	scalar	1
findgeography	0x005aef04	static	0x0	4	read	scalar	1
findgeography	0x005aef04	static	0xc	4	read	scalar	1
findgeography	0x005aef04	static	0x1b4	4	read	scalar	2
findgeography	0x005aef04	static	0x1b4	4	write	scalar	2
findgeography	0x005aef04	static	0x1b8	4	write	scalar	1
findgeography	0x005aef04	static	0x1bc	0	read	scalar	1
findgreattemple	0x005ae974	static	0x8	4	read	scalar	1
findgreattemple	0x005ae974	static	0x18	4	read	scalar	1
findgreattemple	0x005ae974	static	0x24	4	read	scalar	1
findmatchingbrain	0x005aeed0	static	0x0	4	read	scalar	1
findmovetoloc	0x005ae958	static	0x6c	4	read	scalar	1
findmovetoloc	0x005ae958	static	0x70	4	read	scalar	1
findregions	0x005aef04	static	0x0	4	read	scalar	0
findregions	0x005aef04	static	0x4	4	read	scalar	0
findregions	0x005aef04	static	0x8	4	read	scalar	1
findregions	0x005aef04	static	0xc	4	read	scalar	0
findregions	0x005aef04	static	0x1ac	4	read	scalar	0
findregions	0x005aef04	static	0x1ac	4	write	scalar	0
findregions	0x005aef04	static	0x1b0	4	read	scalar	0
findregions	0x005aef04	static	0x1b0	4	write	scalar	0
findregions	0x005aef04	static	0x1b4	4	read	scalar	1
findregions	0x005aef04	static	0x1b4	4	write	scalar	1
findregions	0x005aef04	static	0x1b8	4	write	scalar	0
findregions	0x005aef04	static	0x1bc	0	read	scalar	0
flagimp	0x005a7b50	static	0x0	4	read	scalar	2
flagimp	0x005a7b50	static	0x4	4	read	scalar	2
font	0x005a7b50	static	0x0	4	read	scalar	2
font	0x005a7b50	static	0x4	4	read	scalar	2
fontallocatedpage?	0x005a7b50	static	0x0	4	read	scalar	2
fontallocatedpage?	0x005a7b50	static	0x4	4	read	scalar	2
forcetexture	0x005ae958	static	0x54	4	read	scalar	1
forcetexture	0x005ae958	static	0x5c	4	read	scalar	1
forcetexture	0x005ae958	static	0x60	4	read	scalar	2
forcetexture	0x005ae958	static	0x64	4	read	scalar	2
forcetexture	0x005ae958	static	0x68	4	read	scalar	2
forcetexture	0x005ae958	static	0xd8	0	read	scalar	2
formationview	0x005aa12c	static	0x654	4	read	scalar	2
formationview	0x005aa12c	static	0x654	4	write	scalar	2
formationview	0x005aa12c	static	0x482c	0	read	scalar	2
formationview	0x005aa12c	static	0x4830	4	write	scalar	2
formationview	0x005aa12c	static	0x4888	4	read	scalar	2
formationview	0x005aa12c	static	0x488c	4	read	scalar	2
free	0x005a7b50	static	0x0	4	read	scalar	1
free	0x005a7b50	static	0x4	4	read	scalar	1
futureplayer	0x005aa12c	static	0x6640	1	read	indexed	1
gamemode	0x00584ae8	static	0x688	4	read	scalar	2
gamemode	0x00584ae8	static	0x750	0	read	scalar	2
gamemode	0x00584ae8	static	0x758	4	read	scalar	2
gamemode	0x00584ae8	static	0x75c	4	read	scalar	2
gamemode	0x00584ae8	static	0x760	4	read	scalar	2
gamemode	0x00584ae8	static	0x774	4	read	scalar	2
gatherartifactsincombat	0x005aa12c	static	0x4848	0	read	scalar	1
gatherartifactsincombat	0x005aa12c	static	0x4850	4	read	scalar	2
gatherartifactsincombat	0x005aa12c	static	0x4860	4	read	scalar	2
gatherartifactsincombat	0x005aa12c	static	0x486c	4	read	scalar	2
getactivebarterplayer	0x00584cd4	static	0x18	4	read	scalar	1
getarmyshare	0x005cd2f4	indirect	0x0	0	read	indexed	0
getarmyshare	0x005cd2f4	indirect	0x140	4	read	indexed	0
getarmyshare	0x005cd2f4	indirect	0x144	4	read	indexed	0
getarmyshare	0x005cd2f4	indirect	0x148	4	read	indexed	0
getavailableforbarter	0x00584cd4	static	0x0	4	read	scalar	1
getavailableforbarter	0x00584cd4	static	0x4	4	read	scalar	1
getavailableforbarter	0x00584cd4	static	0x8	4	read	scalar	1
getavailableforbarter	0x00584cd4	static	0xc	4	read	scalar	1
getavecombatunitdata	0x005ae974	static	0x8	4	read	scalar	1
getavecombatunitdata	0x005ae974	static	0x10	4	read	scalar	1
getavecombatunitdata	0x005ae98c	indirect	0x4	4	read	scalar	0
getavecombatunitdata	0x005ae98c	indirect	0x48	4	read	scalar	0
getavecombatunitdata	0x005ae98c	indirect	0xc4	0	read	scalar	0
getavecombatunitdata	0x005ae98c	indirect	0xc4	4	read	scalar	1
getavecombatunitdata	0x005ae98c	indirect	0xd4	4	read	scalar	2
getavecombatunitdata	0x005ae98c	indirect	0xd8	4	read	scalar	2
getavecombatunitdata	0x005ae98c	indirect	0xdc	4	read	scalar	1
getavecombatunitdata	0x005ae98c	indirect	0x5ac	1	read	scalar	0
getaveunithealth	0x005ae974	static	0x8	4	read	scalar	1
getaveunithealth	0x005ae974	static	0x10	4	read	scalar	1
getaveunithealth	0x005cd2f4	indirect	0x0	0	read	indexed	0
getbargraph	0x005a7b50	static	0x0	4	read	scalar	2
getbargraph	0x005a7b50	static	0x4	4	read	scalar	2
getbarterarmy	0x00584cd4	static	0x0	4	read	scalar	1
getbarterarmy	0x00584cd4	static	0x4	4	read	scalar	1
getbarterarmy	0x00584cd4	static	0x8	4	read	scalar	1
getbarterarmy	0x00584cd4	static	0xc	4	read	scalar	1
getbarterslot	0x00584cd4	static	0x8	4	read	scalar	2
getbarterslot	0x00584cd4	static	0x28	0	read	indexed	2
getbuildingdata	0x005aa12c	static	0x4828	4	read	scalar	1
getbuildingparent	0x005aa12c	static	0x4828	4	read	scalar	1
getbuttonframepageinfo	0x005a7b50	static	0x0	4	read	scalar	2
getbuttonframepageinfo	0x005a7b50	static	0x4	4	read	scalar	2
getbuttonstaydown	0x005a7b50	static	0x0	4	read	scalar	2
getbuttonstaydown	0x005a7b50	static	0x4	4	read	scalar	2
getchampionbrainarg	0x005aeed0	static	0x0	4	read	scalar	1
getchampionbrainavailable	0x005aeed0	static	0x0	4	read	scalar	1
getchampionbrainname	0x005aeed0	static	0x0	4	read	scalar	1
getchampiontarget	0x005ae958	static	0x14	4	read	scalar	1
getchampiontarget	0x005ae958	static	0x6c	4	read	scalar	1
getchampiontarget	0x005ae958	static	0x70	4	read	scalar	1
getchampiontarget	0x005ae974	static	0x8	4	read	scalar	1
getchampiontarget	0x005ae974	static	0x10	4	read	scalar	1
getchampiontarget	0x005ae98c	indirect	0x4	4	read	scalar	0
getchampiontarget	0x005ae98c	indirect	0x1c	4	read	scalar	0
getchampiontarget	0x005ae98c	indirect	0x30	4	read	scalar	1
getchampiontarget	0x005ae98c	indirect	0x48	4	read	scalar	0
getchampiontarget	0x005ae98c	indirect	0xc4	0	read	scalar	0
getchampiontarget	0x005ae98c	indirect	0xd8	4	read	scalar	1
getchampiontarget	0x005ae98c	indirect	0x5cc	4	read	scalar	1
getcheckmarkstate	0x005aa1f0	static	0x4	4	read	scalar	1
getcheckmarkstate	0x005aa1f0	static	0x8	4	read	scalar	1
getcityincombat	0x005ae8a0	indirect	0x28	4	read	scalar	0
getcombatloser	0x005aa12c	static	0x6a8	4	read	scalar	1
getcombatloser	0x005aa12c	static	0x6ac	4	read	scalar	2
getcombatloser	0x005aa12c	static	0xc84	4	read	scalar	1
getcombatloser	0x005aa12c	static	0xc88	4	read	scalar	2
getcombatselectionbits	0x005ae974	static	0x8	4	read	scalar	1
getcombatselectionbits	0x005ae974	static	0x18	4	read	scalar	1
getcombatselectionbits	0x005ae974	static	0x24	4	read	scalar	1
getcombatunitlevel	0x005ae974	static	0x8	4	read	scalar	1
getcombatunitlevel	0x005ae974	static	0x10	4	read	scalar	1
getcombatunitlevel	0x005ae98c	indirect	0x4	4	read	scalar	0
getcombatunitlevel	0x005ae98c	indirect	0x28	4	read	scalar	0
getcombatunitlevel	0x005ae98c	indirect	0x48	4	read	scalar	0
getcombatunitlevel	0x005ae98c	indirect	0xc4	0	read	scalar	0
getcombatunitlevel	0x005ae98c	indirect	0xc4	4	read	scalar	2
getcombatunitlevel	0x005ae98c	indirect	0x10c	4	read	scalar	1
getcombatunitlevel	0x005ae98c	indirect	0x5ac	1	read	scalar	0
getcombatwinner	0x005aa12c	static	0x6a8	4	read	scalar	1
getcombatwinner	0x005aa12c	static	0x6ac	4	read	scalar	1
getcombatwinner	0x005aa12c	static	0xc84	4	read	scalar	1
getcombatwinner	0x005aa12c	static	0xc88	4	read	scalar	1
getcomputername	0x005d1e84	indirect	0x100	4	read	scalar	1
getcomputername	0x005d1e84	indirect	0x104	0	read	scalar	1
getcontainerdata	0x005a7b50	static	0x0	4	read	scalar	2
getcontainerdata	0x005a7b50	static	0x4	4	read	scalar	2
getcontainerselectedoutlinecolor	0x00584ae8	static	0x904	1	read	scalar	1
getcontainerselectedoutlinecolor	0x00584ae8	static	0x908	1	read	scalar	1
getcontainerselectedoutlinecolor	0x00584ae8	static	0x90c	1	read	scalar	1
getcontainerselectedoutlinecolor	0x00584ae8	static	0x910	1	read	scalar	1
getcontainerselectedoutlinecolor	0x00584ae8	static	0x914	1	read	scalar	1
getcontainerselectedoutlinecolor	0x00584ae8	static	0x918	1	read	scalar	1
getcontainerselectedoutlinecolor	0x005a7b50	static	0x0	4	read	scalar	2
getcontainerselectedoutlinecolor	0x005a7b50	static	0x4	4	read	scalar	2
getcropdata	0x005a7b50	static	0x0	4	read	scalar	2
getcropdata	0x005a7b50	static	0x4	4	read	scalar	2
getcurrentartifactdata	0x005788c4	indirect	0x0	4	read	scalar	1
getcurrentartifactvalue	0x005788c4	indirect	0x0	4	read	scalar	0
getdoodadheight	0x005a7b50	static	0x0	4	read	scalar	2
getdoodadheight	0x005a7b50	static	0x4	4	read	scalar	2
getdoodadinfo	0x005a7b50	static	0x0	4	read	scalar	2
getdoodadinfo	0x005a7b50	static	0x4	4	read	scalar	2
getdoodadwidth	0x005a7b50	static	0x0	4	read	scalar	2
getdoodadwidth	0x005a7b50	static	0x4	4	read	scalar	2
geteditboxdata	0x005a7b50	static	0x0	4	read	scalar	2
geteditboxdata	0x005a7b50	static	0x4	4	read	scalar	2
geteditboxtext	0x005a7b50	static	0x0	4	read	scalar	2
geteditboxtext	0x005a7b50	static	0x4	4	read	scalar	2
geteditdata	0x005aa08c	static	0x4	0	read	scalar	2
geteditdata	0x005aa08c	static	0x4	4	read	scalar	2
geteditdata	0x005aa08c	static	0x18	0	read	scalar	2
geteditdata	0x005aa08c	static	0x18	4	read	scalar	2
geteditdata	0x005aa08c	static	0x2c	0	read	scalar	2
geteditdata	0x005aa08c	static	0x2c	4	read	scalar	2
geteditdata	0x005aa08c	static	0x40	0	read	scalar	2
geteditdata	0x005aa08c	static	0x40	4	read	scalar	2
geteditdata	0x005aa08c	static	0x7c	4	read	scalar	2
geteditdata	0x005aa08c	static	0x80	4	read	scalar	2
geteditdata	0x005aa08c	static	0x84	4	write	scalar	2
geteditdata	0x005aa08c	static	0x88	4	write	scalar	2
getelevation	0x005ae958	static	0x54	4	read	scalar	1
getelevation	0x005ae958	static	0x5c	4	read	scalar	2
getelevation	0x005ae958	static	0x60	4	read	scalar	2
getfaitharmy	0x005aa1dc	static	0x4	4	read	scalar	1
getfaitharmy	0x005aa1dc	static	0x8	4	read	scalar	1
getfaitharmy	0x005aa1e4	indirect	0x0	4	read	indexed	0
getfaithcenterlocation	0x005aa1dc	static	0x4	4	read	scalar	1
getfaithcenterlocation	0x005aa1dc	static	0x8	4	read	scalar	1
getfaithcenterlocation	0x005aa1e4	indirect	0x0	0	read	indexed	0
getfaithcenterlocation	0x005aa1e4	indirect	0x18	4	read	indexed	0
getfaithcenterlocation	0x005aa1e4	indirect	0x1c	4	read	indexed	0
getfaithcenterlocation	0x005ae958	static	0x5c	4	read	scalar	1
getfaithcenterlocation	0x005ae958	static	0x60	4	read	scalar	1
getfaithstartlocation	0x005aa1dc	static	0x4	4	read	scalar	1
getfaithstartlocation	0x005aa1dc	static	0x8	4	read	scalar	1
getfaithstartlocation	0x005aa1e4	indirect	0x0	0	read	indexed	0
getfaithstartlocation	0x005aa1e4	indirect	0x8	4	read	indexed	0
getfaithstartlocation	0x005aa1e4	indirect	0xc	4	read	indexed	0
getfaithstartlocation	0x005ae958	static	0x5c	4	read	scalar	1
getfaithstartlocation	0x005ae958	static	0x60	4	read	scalar	1
getfatebits	0x005adc50	static	0x4c	4	read	scalar	1
getfatebits	0x005adc50	static	0x5dc	0	read	scalar	1
getfatebits	0x005adc50	static	0xbb8	0	read	scalar	1
getfatebits	0x005adc50	static	0xbb8	4	read	scalar	1
getfatebits	0x005adc50	static	0xbf4	0	read	scalar	1
getfatecount	0x005adc50	static	0x4c	4	read	scalar	1
getfatecount	0x005adc50	static	0x5dc	0	read	scalar	1
getfatecount	0x005adc50	static	0xbb8	0	read	scalar	1
getfatecount	0x005adc50	static	0xbb8	4	read	scalar	1
getfatecount	0x005adc50	static	0xbf4	0	read	scalar	1
getfontheight	0x005a7b50	static	0x0	4	read	scalar	2
getfontheight	0x005a7b50	static	0x4	4	read	scalar	2
getgatearmy	0x005ae8e8	static	0x3c	4	read	scalar	1
getgatearmy	0x005ae8e8	static	0x40	4	read	scalar	1
getgatearmy	0x005ae8e8	static	0x44	4	read	scalar	1
getgatearmy	0x005ae8e8	static	0x48	4	read	scalar	1
getgatearmy	0x005ae8e8	static	0x4c	1	read	scalar	1
getgateinfo	0x005ae8e8	static	0x3c	4	read	scalar	1
getgateinfo	0x005ae8e8	static	0x40	4	read	scalar	1
getgateinfo	0x005ae8e8	static	0x44	4	read	scalar	1
getgateinfo	0x005ae8e8	static	0x48	4	read	scalar	1
getgateinfo	0x005ae8e8	static	0x4c	1	read	scalar	1
getgridflags	0x005ae958	static	0x6c	4	read	scalar	1
getgridflags	0x005ae958	static	0x70	4	read	scalar	1
getgridflags	0x005ae9bc	indirect	0x4	4	read	indexed	0
gethighlightcolor	0x00584ae8	static	0x904	1	read	scalar	1
gethighlightcolor	0x00584ae8	static	0x908	1	read	scalar	1
gethighlightcolor	0x00584ae8	static	0x90c	1	read	scalar	1
gethighlightcolor	0x00584ae8	static	0x910	1	read	scalar	1
gethighlightcolor	0x00584ae8	static	0x914	1	read	scalar	1
gethighlightcolor	0x00584ae8	static	0x918	1	read	scalar	1
gethotkey	0x00584cc4	static	0x0	4	read	scalar	1
gethotkey	0x00584cc4	static	0x8	4	read	scalar	1
getimpfilename	0x005a7b50	static	0x0	4	read	scalar	2
getimpfilename	0x005a7b50	static	0x4	4	read	scalar	2
getimphotspot	0x005a7b50	static	0x0	4	read	scalar	2
getimphotspot	0x005a7b50	static	0x4	4	read	scalar	2
getimpmemory	0x005a7b50	static	0x0	4	read	scalar	2
getimpmemory	0x005a7b50	static	0x4	4	read	scalar	2
getlocationatscreenxy	0x005ae958	static	0x58	4	read	scalar	1
getlocationatscreenxy	0x005ae958	static	0x5c	4	read	scalar	1
getlocationatscreenxy	0x005ae958	static	0x6c	4	read	scalar	2
getlocationatscreenxy	0x005ae958	static	0x70	4	read	scalar	2
getlosingarmy	0x005aa12c	static	0x6a8	4	read	scalar	1
getlosingarmy	0x005aa12c	static	0x6ac	4	read	scalar	2
getlosingarmy	0x005aa12c	static	0xc84	4	read	scalar	1
getlosingarmy	0x005aa12c	static	0xc88	4	read	scalar	2
getlosingarmy	0x005aa78c	indirect	0x3c	4	read	scalar	0
getlosingarmy	0x005aad68	indirect	0x3c	4	read	scalar	0
getmemorystats	0x00584ae8	static	0x26c	4	read	scalar	1
getmissiletarget	0x005ae958	static	0x14	4	read	scalar	1
getmissiletarget	0x005ae958	static	0x6c	4	read	scalar	1
getmissiletarget	0x005ae958	static	0x70	4	read	scalar	1
getmissiletarget	0x005ae974	static	0x8	4	read	scalar	1
getmissiletarget	0x005ae974	static	0x10	4	read	scalar	1
getmissiletarget	0x005ae98c	indirect	0x4	4	read	scalar	0
getmissiletarget	0x005ae98c	indirect	0x1c	4	read	scalar	0
getmissiletarget	0x005ae98c	indirect	0x30	4	read	scalar	1
getmissiletarget	0x005ae98c	indirect	0x48	4	read	scalar	0
getmissiletarget	0x005ae98c	indirect	0x50	4	read	scalar	1
getmissiletarget	0x005ae98c	indirect	0xc4	0	read	indexed	1
getmissiletarget	0x005ae98c	indirect	0x5cc	4	read	scalar	1
getmyfaithtype	0x005d1e84	indirect	0x100	4	read	scalar	1
getmyfaithtype	0x005d1e84	indirect	0x120	4	read	scalar	1
getpagefilename	0x005a7b50	static	0x0	4	read	scalar	2
getpagefilename	0x005a7b50	static	0x4	4	read	scalar	2
getpageheight	0x005a7b50	static	0x0	4	read	scalar	2
getpageheight	0x005a7b50	static	0x4	4	read	scalar	2
getpagewidth	0x005a7b50	static	0x0	4	read	scalar	2
getpagewidth	0x005a7b50	static	0x4	4	read	scalar	2
getpassivebarterplayer	0x00584cd4	static	0x8	4	read	scalar	1
getpassivebarterplayer	0x00584cd4	static	0xc	4	read	scalar	1
getpassivebarterplayer	0x00584cd4	static	0x18	4	read	scalar	2
getpause	0x005aa12c	static	0x5064	4	read	scalar	1
getplayergroupintoformation	0x005ae958	static	0x6c	4	read	scalar	1
getplayergroupintoformation	0x005ae958	static	0x70	4	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x904	1	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x908	1	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x90c	1	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x910	1	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x914	1	read	scalar	1
getplayerindicatorcolor	0x00584ae8	static	0x918	1	read	scalar	1
getplayerretreatedlocation	0x005ae958	static	0x64	4	read	scalar	1
getplayerretreatedlocation	0x005ae958	static	0x68	4	read	scalar	1
getproviderbackground	0x005d1e84	indirect	0x0	4	read	scalar	0
