profile	symbol	kind	referencing-member	line	form
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5a.gs	1194	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5a.gs	1633	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5a.gs	1782	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5a.gs	1955	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5a.gs	2352	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5b.gs	478	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5b.gs	546	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5b.gs	548	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5b.gs	551	executable
gs5r3	LIFE	faction	gs\dlg\NEWBUILD5b.gs	2962	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	346	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	350	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	1155	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	1155	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	1155	executable
gs5r3	LIFE	faction	gs\dlg\PIKFAITH5.gs	1155	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	1767	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	1887	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	2021	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	2155	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	2283	executable
gs5r3	LIFE	faction	gs\dlg\THIEFDLG5.gs	2409	executable
gs5r3	LIFE	faction	gs\dlg\charedit.gs	663	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	11	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	13	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	256	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	267	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	440	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	446	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	506	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	693	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	794	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	948	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	959	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	960	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	1271	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	2915	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	2962	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	2976	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	2984	executable
gs5r3	LIFE	faction	gs\dlg\newbuild.gs	3014	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	258	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	262	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	895	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	895	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	895	executable
gs5r3	LIFE	faction	gs\dlg\pikfaith.gs	895	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	1979	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	2084	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	2121	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	2158	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	2205	executable
gs5r3	LIFE	faction	gs\dlg\thiefdlg.gs	2251	executable
gs5r3	LIFE	faction	gs\dungeons.gs	65	executable
gs5r3	LIFE	faction	gs\dungeons\earth\earthmult.gs	6	executable
gs5r3	LIFE	faction	gs\dungeons\life\genbeast.gs	1	executable
gs5r3	LIFE	faction	gs\dungeons\life\genlife.gs	1	executable
gs5r3	LIFE	faction	gs\dungeons\life\licave.gs	19	executable
gs5r3	LIFE	faction	gs\dungeons\life\lidung.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\ligtem.gs	3	executable
gs5r3	LIFE	faction	gs\dungeons\life\ligtem.gs	14	executable
gs5r3	LIFE	faction	gs\dungeons\life\ligtem.gs	15	executable
gs5r3	LIFE	faction	gs\dungeons\life\limina.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\liminc.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\liming.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\limult.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\listat.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\litowe.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\life\litowe.gs	6	executable
gs5r3	LIFE	faction	gs\dungeons\order\ormult.gs	4	executable
gs5r3	LIFE	faction	gs\dungeons\sampexit.gs	1	executable
gs5r3	LIFE	faction	gs\dungeons\sampkrk.gs	1	executable
gs5r3	LIFE	faction	gs\dungeons\tutorialmult.gs	1	executable
gs5r3	LIFE	faction	gs\dungeons\wilderness_land.gs	1	executable
gs5r3	LIFE	faction	gs\edit\TERREDIT5.gs	144	executable
gs5r3	LIFE	faction	gs\edit\TERREDIT5.gs	181	executable
gs5r3	LIFE	faction	gs\edit\_TERREDIT5.gs	178	executable
gs5r3	LIFE	faction	gs\edit\_TERREDIT5.gs	215	executable
gs5r3	LIFE	faction	gs\edit\terredit.gs	170	executable
gs5r3	LIFE	faction	gs\edit\terredit.gs	207	executable
gs5r3	LIFE	faction	gs\formpc.gs	488	executable
gs5r3	LIFE	faction	gs\generate.gs	9	executable
gs5r3	LIFE	faction	gs\generate.gs	9	executable
gs5r3	LIFE	faction	gs\generic.gs	82	executable
gs5r3	LIFE	faction	gs\imps.gs	27	executable
gs5r3	LIFE	faction	gs\imps.gs	30	executable
gs5r3	LIFE	faction	gs\logs\makelogs.gs	33	executable
gs5r3	LIFE	faction	gs\market.gs	158	executable
gs5r3	LIFE	faction	gs\oldSTORY5.gs	3149	executable
gs5r3	LIFE	faction	gs\pal_fx.gs	27	executable
gs5r3	LIFE	faction	gs\rmg.gs	16	executable
gs5r3	LIFE	faction	gs\rmg.gs	22	executable
gs5r3	LIFE	faction	gs\rmg.gs	30	executable
gs5r3	LIFE	faction	gs\rmg.gs	75	executable
gs5r3	LIFE	faction	gs\rmg2.gs	11	executable
gs5r3	LIFE	faction	gs\rmg2.gs	15	executable
gs5r3	LIFE	faction	gs\rmg2.gs	47	executable
gs5r3	LIFE	faction	gs\scenario\death.gs	6	executable
gs5r3	LIFE	faction	gs\scenario\earth.gs	20	executable
gs5r3	LIFE	faction	gs\scenario\network.gs	18	executable
gs5r3	LIFE	faction	gs\spell_counts.gs	44	executable
gs5r3	LIFE	faction	gs\spell_counts.gs	56	executable
gs5r3	LIFE	faction	gs\spell_counts.gs	68	executable
gs5r3	LIFE	faction	gs\spell_tables.gs	15	executable
gs5r3	LIFE	faction	gs\spell_tables.gs	84	executable
gs5r3	LIFE	faction	gs\spell_tables.gs	204	executable
gs5r3	LIFE	faction	gs\spell_tables.gs	342	executable
gs5r3	LIFE	faction	gs\spell_tables.gs	489	executable
gs5r3	LIFE	faction	gs\spells\CHAOS\detect_chaos.gs	13	executable
gs5r3	LIFE	faction	gs\spells\CHAOS\prismatic_hand.gs	18	executable
gs5r3	LIFE	faction	gs\spells\CHAOS\prismatic_hand.gs	50	executable
gs5r3	LIFE	faction	gs\spells\CHAOS\seer_chaos.gs	14	executable
gs5r3	LIFE	faction	gs\spells\LIFE\bless.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\blessed_armor.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\bolt_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\commune_with_nature.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\cure_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\cure_wounds.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\detect_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\dispel_magic_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\enchant_weapon_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\heal_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\holy_enchantment.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\holy_visit.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\invig.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\lower_resistance_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\march_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\missile_protection.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\pacify.gs	2	executable
gs5r3	LIFE	faction	gs\spells\LIFE\phoenix_grace.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\ray_of_hope.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\recover_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\recover_life.gs	15	executable
gs5r3	LIFE	faction	gs\spells\LIFE\recover_life.gs	16	executable
gs5r3	LIFE	faction	gs\spells\LIFE\recover_life.gs	17	executable
gs5r3	LIFE	faction	gs\spells\LIFE\regen3.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\regen7.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\regenerate_army.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\regenerate_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\resurrect.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\sanctuary.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\seer_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\summon_creature_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\teleport_artifact_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\terrain_life.gs	1	executable
gs5r3	LIFE	faction	gs\spells\LIFE\turn_undead.gs	1	executable
gs5r3	LIFE	faction	gs\spells\ORDER\seer_order.gs	14	executable
gs5r3	LIFE	faction	gs\spells\_XTRA\Hyper.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_XTRA\Mass Purify Wounds.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_XTRA\repeat.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_XTRA\testspel.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_custom\dummy_missile.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_custom\generic_spell.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_custom\multi_shot.gs	1	executable
gs5r3	LIFE	faction	gs\spells\_custom\multi_shot_work.gs	1	executable
gs5r3	LIFE	faction	gs\spells\potion_health.gs	1	executable
gs5r3	LIFE	faction	gs\spells\potion_movement.gs	1	executable
gs5r3	LIFE	faction	gs\spells\repeat.gs	1	executable
gs5r3	LIFE	faction	gs\spells\testspel.gs	4	executable
gs5r3	LIFE	faction	gs\tree.gs	314	executable
gs5r3	LIFE	faction	gs\tree.gs	357	executable
gs5r3	LIFE	faction	gs\tree.gs	416	executable
gs5r3	LIFE	faction	gs\tree.gs	429	executable
gs5r3	LIFE	faction	gs\tree.gs	442	executable
gs5r3	LIFE	faction	gs\tree.gs	455	executable
gs5r3	LIFE	faction	gs\tree.gs	469	executable
gs5r3	LIFE	faction	gs\tree.gs	482	executable
gs5r3	LIFE	faction	gs\tree.gs	495	executable
gs5r3	LIFE	faction	gs\tree.gs	508	executable
gs5r3	LIFE	faction	gs\tree.gs	522	executable
gs5r3	LIFE	faction	gs\tree.gs	535	executable
gs5r3	LIFE	faction	gs\tree.gs	548	executable
gs5r3	LIFE	faction	gs\tree.gs	561	executable
gs5r3	LIFE	faction	gs\tree.gs	575	executable
gs5r3	LIFE	faction	gs\tree.gs	589	executable
gs5r3	LIFE	faction	gs\tree.gs	603	executable
gs5r3	LIFE	faction	gs\tree.gs	617	executable
gs5r3	LIFE	faction	gs\tree.gs	631	executable
gs5r3	LIFE	faction	gs\tree.gs	644	executable
gs5r3	LIFE	faction	gs\tree.gs	658	executable
gs5r3	LIFE	faction	gs\tree.gs	671	executable
gs5r3	LIFE	faction	gs\tree.gs	684	executable
gs5r3	LIFE	faction	gs\tree.gs	697	executable
gs5r3	LIFE	faction	gs\tree.gs	712	executable
gs5r3	LIFE	faction	gs\tree.gs	725	executable
gs5r3	LIFE	faction	gs\tree.gs	738	executable
gs5r3	LIFE	faction	gs\tree.gs	751	executable
gs5r3	LIFE	faction	gs\tree.gs	765	executable
gs5r3	LIFE	faction	gs\tree.gs	780	executable
gs5r3	LIFE	faction	gs\tree.gs	794	executable
gs5r3	LIFE	faction	gs\tree2.gs	285	executable
gs5r3	LIFE	faction	gs\tree2.gs	327	executable
gs5r3	LIFE	faction	gs\tree2.gs	373	executable
gs5r3	LIFE	faction	gs\tree2.gs	386	executable
gs5r3	LIFE	faction	gs\tree2.gs	399	executable
gs5r3	LIFE	faction	gs\tree2.gs	412	executable
gs5r3	LIFE	faction	gs\tree2.gs	426	executable
gs5r3	LIFE	faction	gs\tree2.gs	439	executable
gs5r3	LIFE	faction	gs\tree2.gs	452	executable
gs5r3	LIFE	faction	gs\tree2.gs	465	executable
gs5r3	LIFE	faction	gs\tree2.gs	479	executable
gs5r3	LIFE	faction	gs\tree2.gs	492	executable
gs5r3	LIFE	faction	gs\tree2.gs	505	executable
gs5r3	LIFE	faction	gs\tree2.gs	518	executable
gs5r3	LIFE	faction	gs\tree2.gs	532	executable
gs5r3	LIFE	faction	gs\tree2.gs	546	executable
gs5r3	LIFE	faction	gs\tree2.gs	560	executable
gs5r3	LIFE	faction	gs\tree2.gs	574	executable
gs5r3	LIFE	faction	gs\tree2.gs	588	executable
gs5r3	LIFE	faction	gs\tree2.gs	601	executable
gs5r3	LIFE	faction	gs\tree2.gs	615	executable
gs5r3	LIFE	faction	gs\tree2.gs	628	executable
gs5r3	LIFE	faction	gs\tree2.gs	641	executable
gs5r3	LIFE	faction	gs\tree2.gs	654	executable
gs5r3	LIFE	faction	gs\tree2.gs	669	executable
gs5r3	LIFE	faction	gs\tree2.gs	682	executable
gs5r3	LIFE	faction	gs\tree2.gs	695	executable
gs5r3	LIFE	faction	gs\tree2.gs	708	executable
gs5r3	LIFE	faction	gs\tree2.gs	722	executable
gs5r3	LIFE	faction	gs\tree2.gs	737	executable
gs5r3	LIFE	faction	gs\tree2.gs	751	executable
gs5r3	LIFE	faction	gs\turn_ai.gs	128	executable
gs5r3	LIFE	faction	gs\turn_ai.gs	145	executable
gs5r3	LIFE	faction	gs\turnai\primary.gs	288	executable
gs5r3	LIFE	faction	gs\turnai\relate.gs	75	executable
gs5r3	LIFE	faction	gs\turnai\usespbld.gs	44	executable
gs5r3	LIFE	faction	units\licav.gs	6	executable
gs5r3	LIFE	faction	units\licr1.gs	6	executable
gs5r3	LIFE	faction	units\licr2.gs	6	executable
gs5r3	LIFE	faction	units\licr3.gs	6	executable
gs5r3	LIFE	faction	units\licr4.gs	6	executable
gs5r3	LIFE	faction	units\licr5.gs	6	executable
gs5r3	LIFE	faction	units\lifit.gs	7	executable
gs5r3	LIFE	faction	units\liinf.gs	6	executable
gs5r3	LIFE	faction	units\lildf.gs	7	executable
gs5r3	LIFE	faction	units\lildr.gs	9	executable
gs5r3	LIFE	faction	units\lildt.gs	7	executable
gs5r3	LIFE	faction	units\lildw.gs	7	executable
gs5r3	LIFE	faction	units\lildw.gs	8	executable
gs5r3	LIFE	faction	units\limis.gs	6	executable
gs5r3	LIFE	faction	units\lishp.gs	1	executable
gs5r3	LIFE	faction	units\lithf.gs	7	executable
gs5r3	LIFE	faction	units\liwiz.gs	7	executable
gs5r3	LIFE	faction	units\liwiz.gs	8	executable
gs5r3	LIFE	faction	units\liwm1.gs	6	executable
gs5r3	LIFE	faction	units\liwm2.gs	6	executable
gs5r3	LIFE	faction	units\pycow.gs	7	executable
gs5r3	MAGISTRATE	building	gs\COMB_RES5.gs	489	executable
gs5r3	MAGISTRATE	building	gs\COMB_RES5.gs	490	executable
gs5r3	MAGISTRATE	building	gs\COMB_RES5.gs	495	executable
gs5r3	MAGISTRATE	building	gs\GAMEUTIL.gs	39	executable
gs5r3	MAGISTRATE	building	gs\SCENARIO5.gs	702	executable
gs5r3	MAGISTRATE	building	gs\building.gs	490	executable
gs5r3	MAGISTRATE	building	gs\building.gs	531	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	313	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	323	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	333	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	343	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	357	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	429	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	514	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	533	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	622	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	649	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	700	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	737	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1026	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1227	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1414	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1441	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1504	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1560	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1623	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1681	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1738	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1784	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1841	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	1982	executable
gs5r3	MAGISTRATE	building	gs\dlg\NEWCITY5.gs	2128	executable
gs5r3	MAGISTRATE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MAGISTRATE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MAGISTRATE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	232	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	240	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	248	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	256	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	268	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	332	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	386	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	398	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	454	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	479	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	524	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	541	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	747	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	925	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1110	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1136	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1199	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1255	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1318	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1376	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1433	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1479	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1536	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1677	executable
gs5r3	MAGISTRATE	building	gs\dlg\newcity.gs	1822	executable
gs5r3	MAGISTRATE	building	gs\encountr.gs	90	executable
gs5r3	MAGISTRATE	building	gs\encountr.gs	91	executable
gs5r3	MAGISTRATE	building	gs\encountr.gs	227	executable
gs5r3	MAGISTRATE	building	gs\encountr.gs	227	executable
gs5r3	MAGISTRATE	building	gs\scenario\network.gs	126	executable
gs5r3	MAGISTRATE	building	gs\turnai\mercs.gs	191	executable
gs5r3	MAGISTRATE	building	gs\turnai\produce.gs	19	executable
gs5r3	MAGISTRATE	building	gs\turnai\produce.gs	88	executable
gs5r3	MARKETPLACE	building	gs\COMB_RES5.gs	495	executable
gs5r3	MARKETPLACE	building	gs\GAMEUTIL.gs	37	executable
gs5r3	MARKETPLACE	building	gs\SCENARIO5.gs	702	executable
gs5r3	MARKETPLACE	building	gs\building.gs	499	executable
gs5r3	MARKETPLACE	building	gs\building.gs	534	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	314	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	324	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	334	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	344	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	358	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	423	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	473	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	492	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	624	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	634	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	701	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	737	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1036	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1258	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1416	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1455	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1516	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1574	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1635	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1683	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1740	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1786	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	1843	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	2012	executable
gs5r3	MARKETPLACE	building	gs\dlg\NEWCITY5.gs	2131	executable
gs5r3	MARKETPLACE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MARKETPLACE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MARKETPLACE	building	gs\dlg\citydlg.gs	12	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	233	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	241	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	249	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	257	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	269	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	331	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	359	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	371	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	456	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	465	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	525	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	541	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	755	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	956	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1112	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1150	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1211	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1269	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1330	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1378	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1435	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1481	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1538	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1707	executable
gs5r3	MARKETPLACE	building	gs\dlg\newcity.gs	1825	executable
gs5r3	MARKETPLACE	building	gs\scenario\network.gs	126	executable
gs5r3	MARKETPLACE	building	gs\turnai\mercs.gs	191	executable
gs5r3	MARKETPLACE	building	gs\turnai\produce.gs	19	executable
gs5r3	MARKETPLACE	building	gs\turnai\produce.gs	88	executable
gs5r3	MARKETPLACE	building	gs\turnai\produce.gs	88	executable
gs5r3	MARKETPLACE	building	gs\turnai\produce.gs	237	executable
gs5r3	MARKETPLACE	building	gs\turnai\produce.gs	723	executable
gs5r3	ORDER	faction	gs\ACTIONB5.gs	610	executable
gs5r3	ORDER	faction	gs\ACTIONB5.gs	654	executable
gs5r3	ORDER	faction	gs\ARTFTOOL5.gs	104	executable
gs5r3	ORDER	faction	gs\ARTFTOOL5.gs	421	executable
gs5r3	ORDER	faction	gs\ARTFTOOL5.gs	676	executable
gs5r3	ORDER	faction	gs\COMBAT5.gs	368	executable
gs5r3	ORDER	faction	gs\COMBAT5.gs	369	executable
gs5r3	ORDER	faction	gs\DIPLO5.gs	739	executable
gs5r3	ORDER	faction	gs\FORMPC5.gs	496	executable
gs5r3	ORDER	faction	gs\GAMEUTIL.gs	223	executable
gs5r3	ORDER	faction	gs\GAMEUTIL5.gs	5	executable
gs5r3	ORDER	faction	gs\GAMEUTIL5.gs	13	executable
gs5r3	ORDER	faction	gs\GAMEUTIL5.gs	31	executable
gs5r3	ORDER	faction	gs\GAMEUTIL5.gs	1537	executable
gs5r3	ORDER	faction	gs\GAMEUTIL5.gs	1547	executable
gs5r3	ORDER	faction	gs\GRAPHICS5.gs	73	executable
gs5r3	ORDER	faction	gs\GRAPHICS5.gs	76	executable
gs5r3	ORDER	faction	gs\LEADER5.gs	50	executable
gs5r3	ORDER	faction	gs\LEADER5.gs	53	executable
gs5r3	ORDER	faction	gs\LEADER5.gs	56	executable
gs5r3	ORDER	faction	gs\LEADER5.gs	119	executable
gs5r3	ORDER	faction	gs\LEADER5.gs	122	executable
